firma,street,plz,city,country,country_code,local_number,long_number_flag
Restaurant Falafelstern Arabischer Imbiss,Schanzenstr. 111 ,20357,Hamburg,DE,49.0,4055222760,
Paul Elektromeister Schmitt,Gartenstr. 5 ,97708,Bad Bocklet,DE,49.0,970810760,
Werner Müller,Am Tannenstumpf 120 ,63303,Dreieich,DE,49.0,607477090,
NN,Peter-Knecht-Str. 4 ,42651,Solingen,DE,49.0,21222465920,
Heilpraktikerschule Bierbach,Kreuzstr. 32 ,33602,Bielefeld,DE,49.0,521674120,
Bruno Lehmann,Mauritiuswall 24-26 ,50676,Köln,DE,49.0,2215168810,
NN,Reutackerstr. 27 ,79591,Eimeldingen,DE,49.0,76217058370,
Grundschule Eichelsdorf Ober-Widdersheim,Wydratstr. 56 ,63667,Nidda,DE,49.0,604322670,
NN,Roter Sandberg 2 ,54595,Prüm,DE,49.0,655134030,
Harry Logistik,Wiesenstr. 11 ,94563,Otzing,DE,49.0,993191298170,
Hans Wocher,Fischerstr. 1 ,88085,Langenargen,DE,49.0,754316630,
Reisen nach Plan,Klosterlohne 14 ,26524,Hage,DE,49.0,3197556100,
Christian H. von Wachsmann,Gersauer Weg 12 ,12205,Berlin,DE,49.0,30833515620,
Spedition Klickermann,Am Waggonbau  8,6844,Dessau-Rosslau,DE,49.0,9134998700,
Härer,Wilhelm-Bahmüller-Str. 59 ,73655,Plüderhausen,DE,49.0,7181823220,
Klara Morel,Kölner Str. 3 ,64293,Darmstadt,DE,49.0,61518935890,
Ludwigshafener Stadtführungen Lust e.V.,Rosenwörthstr. 13 ,67071,Ludwigshafen am Rhein,DE,49.0,6216776210,
Carsten Bandtel,Zollhausweg 38 ,73734,Esslingen am Neckar,DE,49.0,71135116220,
Hotel Garni,Buchwald 4 ,83236,Übersee,DE,49.0,8642898100,
Johann Bodmeier,Bachkramerweg 21a ,85643,Steinhöring,DE,49.0,80944960,
NN,Loccumer Str. 45 ,32469,Petershagen,DE,49.0,570577050,
NN,Spichernstr. 22-26 ,30161,Hannover,DE,49.0,511339200,
Gästehaus Sommergarten Fam. Mahnken,Im Vordeling 10 ,27404,Zeven,DE,49.0,428139970,
Schöbau,Zum Quellenpark 29 ,65812,Bad Soden am Taunus,DE,49.0,619656153640,
NN,Brambachstr. 35 ,51069,Köln,DE,49.0,22168064660,
Manfred Becker,Waldstr. 25 ,53567,Asbach,DE,49.0,2683431240,
Hubert Meier,Lierbachstr. 8 ,77728,Oppenau,DE,49.0,78046720,
Ferienhaus Kessachidyll - Kessachidyll,Talstr. 32 ,74259,Widdern,DE,49.0,794394214840,
Michael Kostka,Suevenstr. 8 ,50679,Köln,DE,49.0,22124081410,
Charlotte Waldschmidt,Strandallee 52a ,23669,Timmendorfer Strand,DE,49.0,450310000,
Albenland,Zittelstr. 12 ,99988,Südeichsfeld,DE,49.0,36024536520,
Dr. Vidal Iglesias,Schießgrabenstr. 2 ,86150,Augsburg,DE,49.0,821308720,
Robert Asam,Neufeldstr. 17 ,85232,Bergkirchen,DE,49.0,813133339000,
Klara Heinemann,Emmerkämpe 16 ,33039,Nieheim,DE,49.0,5274958260,
Peter Grube,Fahrener Weg 101 ,27777,Ganderkesee,DE,49.0,422252130,
guest management in düsseldorf - Sabine Stoltenberg-Lerche,Steinstr. 16-18 ,40212,Düsseldorf,DE,49.0,21186939000,
Zeppelin Rental GmbH & Co. KG,Daimlerring 7 ,65205,Wiesbaden,DE,49.0,61225057900,
Wohn- & Gesch?ftshaus Bartelmann seit...,Hermannstr. 28 ,18225,Kühlungsborn,DE,49.0,3829373030,
Dietmar Pötter,Karl-Liebknecht-Str. 13a ,16321,Bernau bei Berlin,DE,49.0,33387689750,
Nowu Handelsgesellschaft mbH & Co. KG,Wierlings Busch 77 ,48249,Dülmen,DE,49.0,259478316800,
Uihlein HOT Print Werbeartikel und Visitenkarten,Saarstr. 24 ,71282,Hemmingen,DE,49.0,7150412860,
Peter Hummel,Plankentalstr. 39 ,88422,Bad Buchau,DE,49.0,7582912900,
brvm.de steht zum Verkauf,Wendenstr. 130 ,20537,Hamburg,DE,49.0,40694401200,
"Hans-Christoph Schmidt, Steuerberater/Wirtschaftsprüfer",Bergstr. 28 ,53773,"Hennef, Sieg",DE,49.0,22428688940,
Mondo Solar,Hardenbergstr. 5 ,51373,Leverkusen,DE,49.0,151528917830,
Markus Schulze-Renzel - Maschinenvermietung / Reiterhof,Renzelhook 7 ,46414,"Rhede, Westfalen",DE,49.0,287223080,
Yilmaz Estrichbau,Rebhuhnstr. 13 ,68307,Mannheim,DE,49.0,62117856710,
Die PHOTOVOLTAIK GIRLS Manke & Maleki,Midgardstr. 4 ,26954,Nordenham,DE,49.0,152556417260,
Fußpflege Nagel,Gabrielistr. 31 ,91171,Greding,DE,49.0,846382920,
S&G Projektbau GmbH,Leopoldstr. 2 ,32051,Herford,DE,49.0,522187291150,
Mustaf Sinani - Fliesenleger Ludwigsburg,Bismarckstr. 23 ,71634,"Ludwigsburg, Württemberg",DE,49.0,17552247400,
Christophorus Erfurt gGmbH,Leipziger Str. 71 ,99085,Erfurt,DE,49.0,361210010220,
Prima Gebäudereinigung GbR,Warnckesweg 8 ,22453,Hamburg,DE,49.0,40607736850,
GEC Gebäudereinigung,Längelterstr. 140 ,74080,"Heilbronn, Neckar",DE,49.0,713161617720,
L & M Projekt UG,Schleizer Str. 2 ,7806,Neustadt an der Orla,DE,49.0,157341264800,
Bestattung Himmelblau,Wendl-Dietrich-Str. 5 ,80634,München,DE,49.0,892170370000,
LebenPlus - Pflege Zuhause GmbH,Peisserstr. 1 ,85053,"Ingolstadt, Donau",DE,49.0,841737060,
KS Dienstleistungen & Hausmeister,Alte Str. 25 ,75339,Höfen an der Enz,DE,49.0,176247132930,
Sparkasse im Landkreis Schwandorf Sparkasse im Landkreis Schwandorf,Nittenauer Str. 1 ,92449,Steinberg am See,DE,49.0,943172000,
ÖkoMorph,Altmüllerstr. 6 ,34117,"Kassel, Hessen",DE,49.0,152088206420,
Giangreco Innenausbau & Montageservice,Schubertstr. 12 ,74252,Massenbachhausen,DE,49.0,17859665090,
Eva Fashion,Marktstr. 35 ,16928,Pritzwalk,DE,49.0,339530006640,
HanseMerkur Marco Sehr,Steinbach 57 ,59348,Lüdinghausen,DE,49.0,259193189000,
Restaurant Lickei,Bründlsberggasse 14 ,83246,Unterwössen,DE,49.0,86419757990,
Prümmer Bau aller Art,Tiergartenstr. 40 ,54595,Prüm,DE,49.0,176433208420,
KELMAR Telefonbuchverlag GmbH,Zittauer Str. 30 ,99091,Erfurt,DE,49.0,36173086000,
Flechtner Malermeisterbetrieb,Burgstr. 36 ,51371,Leverkusen,DE,49.0,214707990990,
Taxibetrieb Daegler,Paul-Bertz-Str. 25 ,9120,"Chemnitz, Sachsen",DE,49.0,371240062280,
DJ Egon Niemack,Wilhelmstr. 26 ,15890,Eisenhüttenstadt,DE,49.0,33644116540,
SCHLÜSSELDIENST DORTMUND,Boldtstr. 10 ,44147,Dortmund,DE,49.0,231390836870,
YuksiKurier,Falkenberger Str. 187 ,13088,Berlin,DE,49.0,30643107630,
Maseizik Webdesign,Heimgartenstr. 16 ,85540,"Haar, Kreis München",DE,49.0,89600871150,
Dachdeckerinnung Aschaffenburg-Miltenberg,Weitzkaut 7 ,63864,"Glattbach, Unterfranken",DE,49.0,602162872540,
Estrich Bau & Service Chris Hübenthal,Kirchberg 11 ,99976,Lengenfeld unterm Stein,DE,49.0,360277808400,
Akabschlepp24,Spichernstr. 10 ,47137,Duisburg,DE,49.0,176703961890,
Johanniter Die Johanniter Regionalverband Kurhessen,Im Alten Felde 8 ,34497,Korbach,DE,49.0,5631970700,
Shiatsu-Balance,Wiesenstr. 50 ,23730,"Neustadt, Schleswig-Holstein",DE,49.0,451290161690,
Die Eigenheimschafferin - Hüneke-Finanzierungen,Boschweg 7 ,63741,Aschaffenburg,DE,49.0,602145795250,
Herbert Kieslinger,Untere Dorfstr. 23 ,85402,"Kranzberg, Kreis Freising",DE,49.0,816676970,
Steuerberatungsges. K & K GmbH,Marbacher Str. 6 ,85238,"Petershausen, Oberbayern",DE,49.0,81373091280,
Getränke Logistik Neubert GmbH,Cecilienallee 64 ,40474,Düsseldorf,DE,49.0,21027142760,
Seniorenheim der Caritas St. Josef,Hauptstr. 26 ,85095,"Denkendorf, Oberbayern",DE,49.0,8466904400,
E. Wieser,Hartmannsberg 2 ,83093,"Bad Endorf, Oberbayern",DE,49.0,805337980,
Immobilien Sparkasse,Münchener Str. 1 ,83395,Freilassing,DE,49.0,865170741300,
Staatliches Bauamt,Rosenheimer Str. 7 ,83278,"Traunstein, Oberbayern",DE,49.0,8615700,
Bestattungen Meinel,Hauptstr. 23 ,8261,"Schöneck, Vogtland",DE,49.0,37464335710,
Link E. & Co GmbH Maschinen - Werkzeuge,Föhrenstr. 23 ,78532,Tuttlingen,DE,49.0,746150180,
Rechtsanwälte Hofmann & Beck,Zehntstr. 22 ,97421,Schweinfurt,DE,49.0,9721728500,
Cafe Lebenskunst,Obere Marktgasse 2 ,91578,"Leutershausen, Mittelfranken",DE,49.0,914220285900,
Josef Bauer,Schulstr. 9 ,85077,Manching,DE,49.0,84599970,
Stricker Generalagentur,Ismaninger Str. 9 ,85452,Moosinning,DE,49.0,812325870,
Sauberland Textilreinigung,Graben 29 ,99423,"Weimar, Thüringen",DE,49.0,364352999520,
Planungsbüro Bartl,Pfarrer-Klaas-Str. 9 ,83059,Kolbermoor,DE,49.0,8031948530,
Ingenieurbüro Geyer & Fels GmbH,Sonnenstraße 26,83043,Bad Aibling,DE,49.0,88029132200,
Fahrschule Dietrich,Erbistal 4 ,86934,"Reichling, Oberbayern",DE,49.0,81945610,
Sanitätshaus Kern Idstein GmbH,Neukirchner Str. ,65510,Hünstetten,DE,49.0,612695179300,
Optik das optik- & akustikhaus GbR,Hauptstr. 49 ,83324,Ruhpolding,DE,49.0,866341917590,
Auto Karosserie u. Lack H & W GmbH / Fix Auto Idstein,Am Frauwald 3 ,65510,Idstein,DE,49.0,612629510,
Bader Tanja Rechtsanwältin,Feldweg 6 ,35274,Kirchhain,DE,49.0,64228983640,
LBH Steuerberatungsgesellschaft mbH Meier Thomas,Massenhäuser Str. 34 ,34519,Diemelsee,DE,49.0,299396591280,
Heizung-Sanitär-Klima Rebel,Odenwaldstr. 61 ,63322,Rödermark,DE,49.0,6074887950,
Vietnam -Traumreisen,Gutenbergstr. 17 ,86470,"Thannhausen, Schwaben",DE,49.0,828190016510,
Tool Dienstleistungen,Kirchstr. 1 ,31698,Lindhorst bei Stadthagen,DE,49.0,176812772780,
 Medic-Center Schwerpunktpraxis für Diabetologie und Endokrinologie,Jakob-Henle-Str. 1 ,90766,"Fürth, Bayern",DE,49.0,91162998313000,
Ekrem Podvorica,Staudenstr. 27 ,63075,Offenbach am Main,DE,49.0,159066218320,
Clever Clean GmbH,Donaustr. 100 ,12043,Berlin,DE,49.0,152241632290,
Psychotherapie nach dem Heilpraktikergesetz Alexandra Münch,Marsstr. 14 ,91186,"Büchenbach, Mittelfranken",DE,49.0,160989854630,
Elektro Wehrlin,Gündlingerstr. 36 ,79241,Ihringen,DE,49.0,176833536370,
Autoglas Wicke GmbH,Lübecker Str. 26 ,23936,Grevesmühlen,DE,49.0,388140790910,
Hiso / Al Muhammed GbR,Schwicheldter Str. 41 ,31228,Peine,DE,49.0,17288407430,
Schreinerei Backes U. GmbH,Sittarder Str.  20,41748,Viersen,DE,49.0,152536578380,
Gästehaus Stumpf,Martinstr. 1 ,95138,Bad Steben,DE,49.0,928864240,
Steuerberatungsgesellschaft mbH Germania,Ossecker Str. ,95030,"Hof, Saale",DE,49.0,928114028000,
Döger Gebäudereinigung,Metzstr. 24 ,70190,Stuttgart,DE,49.0,176329452380,
belluna Betten und Schlafkomfort,Bremer Str. 40 ,28844,Weyhe bei Bremen,DE,49.0,42180037600,
SEJA Hausmeister Service rund ums Haus,Heinrich-Lemberg-Str. ,45472,Mülheim an der Ruhr,DE,49.0,157347241370,
"Zentrum für Physiotherapie, Ergotherapie, Logopädie und Medical Training",Lise-Meitner-Str. ,71332,"Waiblingen, Rems",DE,49.0,71512505700,
Jean Fix & Söhne Bauunternehmung GmbH,Konrad-Zuse-Ring ,61137,"Schöneck, Hessen",DE,49.0,618799488060,
Simic Deutschland GmbH,Fritz-Vomfelde-Str. 6 ,40547,Düsseldorf,DE,49.0,211302348250,
Bäckerei und Konditorei Schwerdtner GmbH,Nicolaiplatz 6 ,2708,Löbau,DE,49.0,35854046900,
DEWOSA Deckert Wohnbau & Sanierung GmbH,Untere Mühlstr. 15 ,72202,Nagold,DE,49.0,705493123270,
Stileffekt GmbH,Lauterbachstr. 25 ,82538,Geretsried,DE,49.0,817190693930,
RoomStone Ellern GmbH,Schonnebeckhöfe 134,45309,Essen,DE,49.0,676196530000,
Maritime Offshore Group GmbH,Schanzenstr. 50 ,27753,Delmenhorst,DE,49.0,422115443260,
CS Additive GmbH,Shamrockring 1 ,44623,"Herne, Westfalen",DE,49.0,23232276100,
Energiewert Cloppenburg GmbH,Werner-Baumbach-Str.  41,49661,Cloppenburg,DE,49.0,44749495500,
HM Transporte Und Dienstleistungen GmbH,Lange Str. 5 ,71126,Gäufelden,DE,49.0,70329138670,
Lübeck Distribution GmbH,Seelandstr. 31 ,23569,Lübeck,DE,49.0,451480991110,
Centalus Media GmbH,Berliner Str. 70 ,13467,Berlin,DE,49.0,305770390900,
Front Equity GmbH,Klenzestr. 17 ,80469,München,DE,49.0,89513053340,
VS Immobilien Anlage Service GmbH,Otto-Suhr-Allee 27 ,10585,Berlin,DE,49.0,34198974100,
Albatros Gesundheit und Pflege gGmbH,Berliner Str. 14 ,13507,Berlin,DE,49.0,3061850810,
Mewis & Mewis GmbH,Krusekoppel 3,24576,Bad Bramstedt,DE,49.0,946399294900,
Alessia Mobile Pflege GmbH,Lichterfelder Ring 197 ,12209,Berlin,DE,49.0,30720102570,
BK Bauservice Nord GmbH,Wendenstr. 309 ,20537,Hamburg,DE,49.0,4073208280,
Jak Handels GmbH,Hirseweg 8 ,50933,Köln,DE,49.0,221170718950,
T.I.M.O. Autohaus GmbH,Zum Fuchsbau 2,18196,Dummerstorf,DE,49.0,40468626050,
Achilles Dentallabor GmbH,Hauptstraße 51,42349,Wuppertal,DE,49.0,861909949800,
Acbis GmbH,Neureuter Str. 37 ,76185,"Karlsruhe, Baden",DE,49.0,72195795200,
Sozialwerk Heilig Kreuz gemeinnützige GmbH,Kreszentiaheimstr. 43 ,84503,Altötting,DE,49.0,86719270120,
GMM 2010 Gebäudemanagement GmbH,Marzahner Str. 34 ,13053,Berlin,DE,49.0,3067588700,
A.K.S. Europa GmbH,Schwesterstr. 64 ,42285,Wuppertal,DE,49.0,220394254170,
Landvolk Betriebsmittel GmbH,Löninger Str. 66 ,49661,Cloppenburg,DE,49.0,44719652500,
Peko die Schuh GmbH,Ostwall 30,47608,Geldern,DE,49.0,4143340,
Genspow GmbH,Ottostr. 11 ,41352,Korschenbroich,DE,49.0,218257007550,
Hts Berlin Bau GmbH,Stresemannstr. 23 ,10963,Berlin,DE,49.0,30219596570,
IMB-Ingenieurbüro Melzer-Breuer GmbH,Kehlstr. 14 ,88214,"Ravensburg, Württemberg",DE,49.0,751652733570,
Home-cut Ellermann GmbH,Löschweiler Weg 16 ,76829,Landau in der Pfalz,DE,49.0,63419602850,
ESN Bauträger GmbH,Gerberstr. 72 ,78050,Villingen-Schwenningen,DE,49.0,7721918200,
HyWeCo GmbH,Max-Planck-Straße 21,65520,Bad Camberg,DE,49.0,546893993000,
b² Barth GmbH,Fleiner Str. 5 ,74336,Brackenheim,DE,49.0,713593820600,
optimum GmbH,Lauschaer Straße 4,90522,Oberasbach,DE,49.0,421696730610,
DGM Projektmanagement GmbH,Am Wasserturm 6 ,40668,Meerbusch,DE,49.0,215079473800,
Gravity-consult GmbH,Annettenstr. 2 ,53175,Bonn,DE,49.0,228812875510,
WS eco GmbH,Kirschenleite 5 ,91220,Schnaittach,DE,49.0,91539295100,
Pontu GmbH,Hasenheide 64 ,10967,Berlin,DE,49.0,304280190,
ATFIN GmbH,Robert-Drosten-Platz 1 ,82380,Peißenberg,DE,49.0,88034912360,
PeriCo Solutions GmbH,Gewerbestr. 11 ,8115,"Lichtentanne, Sachsen",DE,49.0,375873955700,
OTON Invest GmbH,Löhnfeld 26 ,21423,"Winsen, Luhe",DE,49.0,417169059400,
Hein-rst GmbH,Hamburger Str. 24 ,50321,"Brühl, Rheinland",DE,49.0,223292848200,
Mara Kosmetik GmbH,Angermünder Str. 43 ,16227,Eberswalde,DE,49.0,333438054400,
MABIS Beratung Informationssysteme und Services GmbH,Bauernreihe 18 ,6847,Dessau-Roßlau,DE,49.0,52511703410,
Frauweidis Lüüd Personaldienstleistungs GmbH,Lüneburger Str. 16 ,21073,Hamburg,DE,49.0,40870001900,
Minden Lifescience GmbH,Feldstr. 21 ,32423,"Minden, Westfalen",DE,49.0,57197223060,
Ibb Service GmbH,Am Fasanenhof 9 ,19061,"Schwerin, Mecklenburg",DE,49.0,386978098390,
con-pearl GmbH,Breiteweg 131,39179,Barleben,DE,49.0,3605559100,
CTS International Logistics (Germany) GmbH,Cargo City Süd 571 ,60549,Frankfurt am Main,DE,49.0,6969715500,
Tele Radio Nord GmbH,Gärtnerplatz 1,80469,München,DE,49.0,40325958500,
Presse-Becker GmbH,Marktstr. 18 ,37115,"Duderstadt, Niedersachsen",DE,49.0,55278497310,
Ascend Performance Materials Germany GmbH,Bismarckstr. 39 ,74074,"Heilbronn, Neckar",DE,49.0,7131644607200,
BBV Consult GmbH,Riekbornweg 16 ,22457,Hamburg,DE,49.0,407410906200,
Synergie Management B2B GmbH,Heilbronner Str. 150 ,70191,Stuttgart,DE,49.0,711490041210,
169 Labs GmbH,Sommerstr. 33 ,81543,München,DE,49.0,89215401730,
Reinartz Fahrzeugtechnik GmbH,Alter Kirchenweg 1,22844,Norderstedt,DE,49.0,242390461600,
AWO Kinderwelt gGmbH,Stecknadelallee 1 ,4668,Grimma,DE,49.0,34379270140,
Class Dienstleistung GmbH,Am Stadtrand 50 ,22047,Hamburg,DE,49.0,40637433950,
Awatec GmbH,In den Steinern 28 ,34132,"Kassel, Hessen",DE,49.0,56939904230,
Friedrich Sachsen GmbH,Wilsdruffer Str. 4 ,1723,Grumbach bei Freital,DE,49.0,352047869720,
MYRob Engineering GmbH,Iltisweg 8 ,53842,Troisdorf,DE,49.0,224189829130,
Jokke Deutschland GmbH,Gröbenzeller Str. 30 ,82178,"Puchheim, Oberbayern",DE,49.0,89540420080,
save waste GmbH,Rathausgasse 1 ,79336,"Herbolzheim, Breisgau",DE,49.0,764393488900,
Hafenarena GmbH,Von-Vincke-Str. 4 ,48143,"Münster, Westfalen",DE,49.0,251203181860,
Nur Hier GmbH,Wandsbeker Marktstr. 1 ,22041,Hamburg,DE,49.0,40636434470,
quarterloop GmbH,Rödelstraße 1,88316,Isny im Allgäu,DE,49.0,838260421120,
MCP Fertigungstechnik GmbH,Elbchaussee 184,22605,Hamburg,DE,49.0,80759143800,
Moka Consorten GmbH,Motzstr. 59 ,10777,Berlin,DE,49.0,30695986870,
De Jure Personalmanagement GmbH,Esslinger Str. 7 ,70771,Leinfelden-Echterdingen,DE,49.0,7119976068430,
C.P.S. Cargo Packing Service GmbH,Brunsbergweg 1 ,21244,Buchholz in der Nordheide,DE,49.0,41868913420,
Vicur GmbH,Bergiusstr. 40 ,12057,Berlin,DE,49.0,303229524540,
Deumak Consulting & Trading GmbH,Maximilianstr. 2 ,80539,München,DE,49.0,89642609160,
K. & J. Sieben Personalmanagement GmbH,Alter Markt 43 ,41061,Mönchengladbach,DE,49.0,216190463000,
Lang Sensorik GmbH,Heilbronner Str. 165 ,70191,Stuttgart,DE,49.0,711259725430,
Pannrucker GmbH,Theodor-Heuss-Str. 11 ,53177,Bonn,DE,49.0,22818456490,
SELB Engineering GmbH,Hans-Grüninger-Weg 11 ,71706,Markgröningen,DE,49.0,626292500900,
CV Tech GmbH,Zechenstr. 5 ,9484,Kurort Oberwiesenthal,DE,49.0,373488000010,
Divinci GmbH,Baumgarten 7 ,97508,Grettstadt,DE,49.0,972959287660,
Schalax Logistik GmbH,Wilhelmstr. ,95100,Selb,DE,49.0,928799895820,
Bäcker Recycling GmbH,Am Kreuzweg 1 ,67734,Katzweiler,DE,49.0,6301327110,
Nutzfahrzeuge Bruck GmbH & Co. KG,Bürgermeister-Berger-Str. 10 ,92436,Bruck in der Oberpfalz,DE,49.0,943490192510,
i-Pharm Consulting GmbH,Landsberger Str. 191 ,80687,München,DE,49.0,89380358550,
Scherdel Erlangen GmbH & Co. KG,Am Hafen 18 ,91056,Erlangen,DE,49.0,9131797500,
Quantumpix GmbH,Königstieg 13 ,38118,Braunschweig,DE,49.0,531387222120,
Kin Camper GmbH,Hausgärtenweg 2 ,73054,"Eislingen, Fils",DE,49.0,753394011840,
Tatschi Products GmbH,Sudetenstr. ,87600,Kaufbeuren,DE,49.0,8341971133240,
Piazza Media GmbH,Krumme Str. 54 ,10627,Berlin,DE,49.0,30991990000,
13 6 Design GmbH,Judenhof 10 ,89073,"Ulm, Donau",DE,49.0,73115917130,
Contact1.de - Agentur für Ideen GmbH,Denkmalstr. 11 ,32760,Detmold,DE,49.0,523156986170,
CDT-Consulting & Development Team GmbH,In der Halde 87 ,71063,Sindelfingen,DE,49.0,70318053570,
Femadent GmbH & Co. KG,Vilbeler Landstr. 3 ,60386,Frankfurt am Main,DE,49.0,69942211950,
von Stern & Cie. GmbH,Barckhausenstr. 31 ,21335,Lüneburg,DE,49.0,0211 78884514,
Jade Energy GmbH,Moorlager Weg 33 ,26629,Großefehn,DE,49.0,04943 91170,
Rail Marketing Gas- und Chemie Umschlag GmbH,Gustav-Ricker-Straße 62,39120,Magdeburg,DE,49.0,038392 631741,
vavorit GmbH,Brückenstr. 22 ,90768,"Fürth, Bayern",DE,49.0,0911 97122150,
As-German GmbH,Ladestr. 4 ,50354,"Hürth, Rheinland",DE,49.0,02233 800007,
Tischlerei Amler GmbH,Glücksburger Str. 43 ,24943,Flensburg,DE,49.0,461406866680,
EAD Pforzheim GmbH,Julius-Moser-Str. 13 ,75179,Pforzheim,DE,49.0,72311662200,
Agro Schmitt GmbH,Seminarstr. 1 ,97702,Münnerstadt,DE,49.0,973340920,
M.Y. Cloud Aviation GmbH,Stieffring 14 ,13627,Berlin,DE,49.0,911360093730,
Hauswald Elektronic GmbH,Forstweg 2 ,1936,Neukirch bei Königsbrück,DE,49.0,35797732220,
ABE Werbung GmbH,Waldingstr. 27 ,22391,Hamburg,DE,49.0,40636468260,
netzfalken GmbH,Mülheimer Str. 23 ,51375,Leverkusen,DE,49.0,2147369999700,
Weißenhorn Vermietungs-GmbH,Goethestr. 12 ,87740,Buxheim bei Memmingen,DE,49.0,83319746110,
exrotec GmbH,Industriestr. 5 ,96524,Neuhaus-Schierschnitz,DE,49.0,3676480300,
PARA Hausbau & Projektabwicklung GmbH,Lammetshofweg 28 ,50858,Köln,DE,49.0,22150071200,
Ms.concept GmbH,Kaiserin-Augusta-Str. 9 ,12103,Berlin,DE,49.0,30250496050,
Jan Schröder Im- und Export GmbH,Peutestr. 51 ,20539,Hamburg,DE,49.0,40781026950,
Enterpreis IT-Solutions GmbH,Himmelstr. 15 ,22299,Hamburg,DE,49.0,40572490200,
HST Industrielle Rohrmontagen und Schweißarbeiten GmbH,Beesener Str. 12 ,6110,"Halle, Saale",DE,49.0,34618457190,
claimbird GmbH,Georgstr. 36 ,30159,Hannover,DE,49.0,511957337680,
Immobilienverwaltung Riebeckplatz GmbH,Bautzner Str. 120 ,1099,Dresden,DE,49.0,35185840360,
e+s plan+bau GmbH,Kaitzer Str. 114 ,1187,Dresden,DE,49.0,351862643360,
A & P Modevertriebs GmbH,Fasanenweg 57 ,15711,Königs Wusterhausen,DE,49.0,33752929300,
Solidaris Unternehmensberatungs-GmbH,Von-der-Wettern-Str. 11 ,51149,Köln,DE,49.0,220389975000,
Halsped GmbH,Königswarterstraße 70,90762,Fürth,DE,49.0,341355729100,
Elektrotechnik Winterhoff GmbH,An der Schmachtekorste 15 ,58849,"Herscheid, Westfalen",DE,49.0,2351666850,
LangeLift GmbH,Lademannbogen 53 ,22339,Hamburg,DE,49.0,40507972000,
Zelhan Collection GmbH,Pirolkamp 12 ,22397,Hamburg,DE,49.0,40471192150,
Hansa Bau GmbH,Alter Postweg 253 ,28207,Bremen,DE,49.0,4214036720,
SCOOPEX GmbH,Lukasstr. 20 ,52070,Aachen,DE,49.0,241894383760,
Berlod GmbH,Brunnenstr. 9 ,53840,Troisdorf,DE,49.0,224112627700,
Homann Immobilien Berlin GmbH,Panoramastr. 1 ,10178,Berlin,DE,49.0,30983114890,
medienmonster GmbH,Holtenauer Str. 231 ,24106,Kiel,DE,49.0,4315402889100,
CASA Immobilien Verwaltungs und Beteiligungs GmbH,Zollstr. 11 ,42103,Wuppertal,DE,49.0,202459588300,
Crest GmbH,Gyula-Horn-Str. 3 ,97877,Wertheim am Main,DE,49.0,9342851610,
Dolpa GmbH,An den Eschen 26 ,26129,"Oldenburg, Oldenburg",DE,49.0,441361150360,
iCandi GmbH,Einsteinstr. 28 ,81675,München,DE,49.0,89746709260,
BF Music & Diner GmbH,Porschestr. 7 ,72285,Pfalzgrafenweiler,DE,49.0,744585926990,
ESA Bauunternehmung GmbH,Moerser Str. 28 ,47228,Duisburg,DE,49.0,206590072510,
YooniQ solutions GmbH,Rüdesheimer Str. 21 ,80686,München,DE,49.0,895880846300,
mainspo marketing GmbH,Nymphenburger Str. 25 ,80335,München,DE,49.0,896142407200,
Staudt & Kreiss Lichtwerbung GmbH,In der Lach 68 ,90530,"Wendelstein, Mittelfranken",DE,49.0,9174484730,
agens Arbeitsmarktservice gGmbH,Tempelhofer Damm 125 ,12099,Berlin,DE,49.0,306108118000,
Visable GmbH,ABC-Str. 21 ,20354,Hamburg,DE,49.0,402544000,
Schaumberg Invest GmbH,Roonstr. 26 ,95028,"Hof, Saale",DE,49.0,928182180050,
Niewerde Sanitär- und Heizungstechnik GmbH,Isarstr. 11 ,46395,Bocholt,DE,49.0,287124775400,
OSNATECH GmbH,Ridlerstraße 57,80339,München,DE,49.0,540296507600,
3W Tec GmbH,Im Lüttjen Bruch 8 ,28876,Oyten,DE,49.0,420790910670,
KB Servicepoint Hamburg Süd GmbH,Düneberger Str. 83 ,21502,Geesthacht,DE,49.0,415290680600,
CONcretO GmbH,Breiter Weg 19 ,66802,Überherrn,DE,49.0,68366858750,
Inovartis Risiko- und Finanzmanagement GmbH,Pforzheimer Str. 15 ,76227,"Karlsruhe, Baden",DE,49.0,72183171300,
IWP Baumbeschützer GmbH,Hardenbergplatz 2 ,10623,Berlin,DE,49.0,30278916980,
prowin energy management GmbH,Lutherplatz 6 ,6110,"Halle, Saale",DE,49.0,345977389100,
Hannover Steel GmbH,Bertastr. 3 ,30159,Hannover,DE,49.0,51128085100,
PROFAIR INVEST GmbH,Hamtorstr. 21 ,41460,Neuss,DE,49.0,213171812600,
Flaschenland GmbH,Am Kirchenwald 1 ,56235,Ransbach-Baumbach,DE,49.0,262360618100,
Purax GmbH,Zechenring 9 ,44628,"Herne, Westfalen",DE,49.0,232391900100,
Huth Grundstücksverwaltungs GmbH,Bremer Str. 19 ,27572,Bremerhaven,DE,49.0,471770380,
KonfiDents GmbH,Cantadorstr. 3 ,40211,Düsseldorf,DE,49.0,625186099950,
Auto Gerischer GmbH,Auerbacher Str. 46 ,8328,Stützengrün,DE,49.0,3746237680,
Royal Security GmbH,Birker Str. 31 ,53797,"Lohmar, Rheinland",DE,49.0,224691568170,
